시도코드,시도,시군구코드,시군구,읍면동코드,읍면동, 시점 ,총인구,20-39세 여성인구,65세 이상 인구,지방소멸위험지수,지방소멸위험분류
45,전라북도,45140, 익산시,4514040000,  금마면,202302,"5,115 ",356 ,"1,574 ",0.226 ,4
47,경상북도,47750, 청송군,4775025000,  청송읍,202302,"5,082 ",364 ,"1,608 ",0.226 ,4
41,경기도,41461, 처인구,4146134000,  원삼면,202302,"7,935 ",537 ,"2,371 ",0.226 ,4
42,강원도,42760, 평창군,4276025000,  평창읍,202302,"8,423 ",567 ,"2,496 ",0.227 ,4
41,경기도,41590, 화성시,4159037000,  장안면,202302,"10,177 ",655 ,"2,879 ",0.228 ,4
27,대구광역시,27260, 수성구,2726066100,  범물1동,202302,"10,889 ",874 ,"3,840 ",0.228 ,4
47,경상북도,47930, 울진군,4793037000,  죽변면,202302,"6,153 ",418 ,"1,835 ",0.228 ,4
50,제주특별자치도,50110, 제주시,5011051000,  일도1동,202302,"2,282 ",160 ,700 ,0.229 ,4
45,전라북도,45140, 익산시,4514059500,  남중동,202302,"10,860 ",822 ,"3,570 ",0.230 ,4
44,충청남도,44210, 서산시,4421031000,  인지면,202302,"7,141 ",457 ,"1,982 ",0.231 ,4
41,경기도,41570, 김포시,4157034000,  대곶면,202302,"9,861 ",635 ,"2,751 ",0.231 ,4
26,부산광역시,26290, 남구,2629063000,  감만제2동,202302,"6,685 ",502 ,"2,173 ",0.231 ,4
47,경상북도,47280, 문경시,4728058000,  점촌2동,202302,"6,848 ",507 ,"2,194 ",0.231 ,4
26,부산광역시,26110, 중구,2611052000,  동광동,202302,"2,539 ",211 ,910 ,0.232 ,4
26,부산광역시,26410, 금정구,2641057000,  부곡제1동,202302,"7,945 ",629 ,"2,709 ",0.232 ,4
46,전라남도,46130, 여수시,4613025100,  돌산읍우두출장소,202302,"8,335 ",570 ,"2,454 ",0.232 ,4
47,경상북도,47760, 영양군,4776025000,  영양읍,202302,"6,979 ",507 ,"2,181 ",0.232 ,4
28,인천광역시,28140, 동구,2814057000,  송현3동,202302,"3,192 ",246 ,"1,058 ",0.233 ,4
45,전라북도,45130, 군산시,4513068000,  개정동,202302,"2,652 ",198 ,851 ,0.233 ,4
27,대구광역시,27290, 달서구,2729060200,  월성2동,202302,"15,114 ","1,135 ","4,867 ",0.233 ,4
41,경기도,41630, 양주시,4163051000,  양주1동,202302,"4,931 ",379 ,"1,625 ",0.233 ,4
45,전라북도,45180, 정읍시,4518058000,  농소동,202302,"3,888 ",293 ,"1,255 ",0.233 ,4
47,경상북도,47280, 문경시,4728033000,  호계면,202302,"2,398 ",229 ,980 ,0.234 ,4
47,경상북도,47210, 영주시,4721052500,  하망동,202302,"5,802 ",401 ,"1,716 ",0.234 ,4
45,전라북도,45710, 완주군,4571025600,  용진읍,202302,"6,946 ",500 ,"2,134 ",0.234 ,4
46,전라남도,46110, 목포시,4611051000,  용당1동,202302,"9,933 ",764 ,"3,260 ",0.234 ,4
46,전라남도,46170, 나주시,4617054000,  금남동,202302,"4,639 ",369 ,"1,573 ",0.235 ,4
42,강원도,42210, 속초시,4221054000,  금호동,202302,"5,906 ",420 ,"1,789 ",0.235 ,4
27,대구광역시,27170, 서구,2717059000,  비산5동,202302,"5,837 ",441 ,"1,877 ",0.235 ,4
27,대구광역시,27170, 서구,2717056500,  비산2.3동,202302,"8,842 ",696 ,"2,962 ",0.235 ,4
44,충청남도,44150, 공주시,4415056000,  옥룡동,202302,"7,516 ",543 ,"2,310 ",0.235 ,4
41,경기도,41250, 동두천시,4125053500,  중앙동,202302,"4,702 ",371 ,"1,571 ",0.236 ,4
48,경상남도,48330, 양산시,4833033000,  상북면,202302,"12,233 ",828 ,"3,506 ",0.236 ,4
46,전라남도,46130, 여수시,4613053500,  한려동,202302,"2,858 ",250 ,"1,058 ",0.236 ,4
41,경기도,41650, 포천시,4165033000,  가산면,202302,"7,377 ",484 ,"2,048 ",0.236 ,4
42,강원도,42130, 원주시,4213031000,  소초면,202302,"8,413 ",592 ,"2,498 ",0.237 ,4
47,경상북도,47280, 문경시,4728057000,  점촌1동,202302,"5,553 ",419 ,"1,768 ",0.237 ,4
45,전라북도,45130, 군산시,4513055000,  신풍동,202302,"6,670 ",520 ,"2,192 ",0.237 ,4
48,경상남도,48220, 통영시,4822051000,  도천동,202302,"8,499 ",563 ,"2,372 ",0.237 ,4
45,전라북도,45210, 김제시,4521058000,  교월동,202302,"6,308 ",486 ,"2,046 ",0.238 ,4
26,부산광역시,26410, 금정구,2641055500,  금사회동동,202302,"7,530 ",582 ,"2,449 ",0.238 ,4
41,경기도,41830, 양평군,4183035000,  서종면,202302,"10,080 ",663 ,"2,786 ",0.238 ,4
44,충청남도,44230, 논산시,4423025300,  연무읍,202302,"12,993 ",972 ,"4,063 ",0.239 ,4
26,부산광역시,26350, 해운대구,2635059000,  반여제3동,202302,"8,156 ",629 ,"2,624 ",0.240 ,4
45,전라북도,45130, 군산시,4513066000,  경암동,202302,"7,219 ",538 ,"2,242 ",0.240 ,4
45,전라북도,45140, 익산시,4514031000,  오산면,202302,"7,427 ",534 ,"2,224 ",0.240 ,4
26,부산광역시,26140, 서구,2614052000,  동대신제2동,202302,"6,918 ",556 ,"2,313 ",0.240 ,4
26,부산광역시,26260, 동래구,2626052000,  복산동,202302,"8,919 ",707 ,"2,926 ",0.242 ,4
41,경기도,41820, 가평군,4182032500,  청평면,202302,"13,859 ","1,008 ","4,169 ",0.242 ,4
28,인천광역시,28720, 옹진군,2872034000,  대청면,202302,"1,203 ",89 ,368 ,0.242 ,4
42,강원도,42150, 강릉시,4215036000,  사천면,202302,"4,765 ",364 ,"1,504 ",0.242 ,4
46,전라남도,46150, 순천시,4615060000,  저전동,202302,"2,686 ",228 ,941 ,0.242 ,4
46,전라남도,46150, 순천시,4615061000,  장천동,202302,"2,056 ",167 ,688 ,0.243 ,4
31,울산광역시,31710, 울주군,3171034000,  웅촌면,202302,"7,647 ",578 ,"2,378 ",0.243 ,4
41,경기도,41480, 파주시,4148035000,  광탄면,202302,"10,873 ",779 ,"3,200 ",0.243 ,4
44,충청남도,44770, 서천군,4477025000,  장항읍,202302,"11,074 ",838 ,"3,440 ",0.244 ,4
41,경기도,41590, 화성시,4159036000,  팔탄면,202302,"10,027 ",594 ,"2,433 ",0.244 ,4
